# gpu   pwr gtemp mtemp    sm   mem   enc   dec  mclk  pclk
# Idx     W     C     C     %     %     %     %   MHz   MHz
# gpu   pwr gtemp mtemp    sm   mem   enc   dec  mclk  pclk
# Idx     W     C     C     %     %     %     %   MHz   MHz
    0    60    28    27    54     7     0     0   877   600
    0    26    28    26   100    11     0     0   877   600
    0    71    29    28    42     8     0     0   877   600
    0   100    29    27    37     5     0     0   877   600
    0    62    29    27     8     3     0     0   877   600
    0    63    28    28    78    10     0     0   877   600
    0    26    28    27    86    14     0     0   877   600
    0    73    29    27   100    11     0     0   877   600
    0    97    29    27    48     9     0     0   877   600
    0    26    28    27    32     5     0     0   877   600
    0    32    29    27    99    13     0     0   877   600
    0    83    29    27    67    11     0     0   877   600
    0    64    28    27    12     3     0     0   877   600
    0    26    28    27    80    10     0     0   877   600
    0    69    29    27    88    14     0     0   877   600
    0    97    29    27    20     5     0     0   877   600
    0    26    28    26    60     8     0     0   877   600
    0    32    29    27   100    12     0     0   877   600
    0    86    29    27    39     8     0     0   877   600
    0    66    28    26    39     5     0     0   877   600
    0    26    28    28   100    12     0     0   877   600
    0    71    29    28    63    11     0     0   877   600
    0    95    29    27    13     3     0     0   877   600
    0    26    28    27    71     9     0     0   877   600
    0    35    29    27   100    13     0     0   877   600
    0    80    29    27    37     7     0     0   877   600
    0    67    28    26    43     6     0     0   877   600
    0    26    28    27   100    11     0     0   877   600
    0    83    29    28    49     9     0     0   877   600
    0    83    29    28    31     5     0     0   877   600
    0    26    28    27    98    13     0     0   877   600
    0    44    29    27    69    12     0     0   877   600
    0   101    29    27    12     3     0     0   877   600
    0    68    28    27    79    10     0     0   877   600
    0    26    29    27    88    14     0     0   877   600
    0    84    29    28    20     5     0     0   877   600
    0    86    29    28    60     8     0     0   877   600
    0    26    28    27   100    12     0     0   877   600
    0    46    29    28    96    12     0     0   877   600
    0   101    29    27    71    12     0     0   877   600
    0    81    29    28    99    15     0     0   877   600
    0    91    29    27    32     7     0     0   877   600
    0    26    28    27    47     6     0     0   877   600
    0    36    29    27   100    11     0     0   877   600
# gpu   pwr gtemp mtemp    sm   mem   enc   dec  mclk  pclk
# Idx     W     C     C     %     %     %     %   MHz   MHz
    0    93    29    28    53     9     0     0   877   600
    0    68    28    27    27     5     0     0   877   600
    0    26    28    28    95    12     0     0   877   600
    0    80    29    28    71    12     0     0   877   600
    0    92    29    27    12     3     0     0   877   600
    0    26    28    27    77    10     0     0   877   600
    0    36    29    27    91    14     0     0   877   600
    0   101    29    28    22     6     0     0   877   600
    0    69    28    27    57     7     0     0   877   600
    0    26    28    28   100    11     0     0   877   600
    0    75    29    28    44     8     0     0   877   600
    0    95    29    28    36     5     0     0   877   600
    0    26    28    27   100    12     0     0   877   600
    0    34    29    27    64    11     0     0   877   600
    0    89    29    27    17     3     0     0   877   600
    0    68    29    27    86    11     0     0   877   600
    0    26    29    27    75    12     0     0   877   600
    0    83    29    28   100    11     0     0   877   600
    0    90    29    28    41     8     0     0   877   600
    0    26    28    27    39     5     0     0   877   600
    0    71    29    28   100    11     0     0   877   600
    0    99    29    27    38     8     0     0   877   600
    0    26    28    27    42     6     0     0   877   600
    0    31    29    28   100    12     0     0   877   600
    0    84    29    28    53     9     0     0   877   600
    0    68    28    27    30     5     0     0   877   600
    0    26    28    27    98    13     0     0   877   600
    0    78    29    28    68    11     0     0   877   600
    0    90    29    28    13     3     0     0   877   600
    0    26    28    27    80    10     0     0   877   600
    0    37    29    28    88    14     0     0   877   600
    0    98    29    28    22     6     0     0   877   600
    0    27    28    26     0     0     0     0   877   600
    0    26    28    26     0     0     0     0   877   600
    0    26    27    26     0     0     0     0   877   600
    0    26    27    26     0     0     0     0   877   600
    0    26    27    26     0     0     0     0   877   600
    0    26    27    26     0     0     0     0   877   705
