# gpu   pwr gtemp mtemp    sm   mem   enc   dec  mclk  pclk
# Idx     W     C     C     %     %     %     %   MHz   MHz
    0    41    46    42     0     0     0     0   877  1312
    0    41    46    42     0     0     0     0   877  1312
    0    41    46    42     0     0     0     0   877  1312
    0    41    46    42     0     0     0     0   877  1312
    0    41    46    42     0     0     0     0   877  1312
    0    41    46    42     1     0     0     0   877  1312
    0    41    46    42     0     0     0     0   877  1312
    0    41    46    42     0     0     0     0   877  1312
    0    41    46    42     0     0     0     0   877  1312
    0    41    46    42     0     0     0     0   877  1312
    0    41    46    42     0     0     0     0   877  1312
    0    41    46    42     0     0     0     0   877  1312
    0    41    46    42     0     0     0     0   877  1312
    0    41    46    42     1     0     0     0   877  1312
    0    41    46    42     0     0     0     0   877  1312
    0    41    46    42     0     0     0     0   877  1312
    0    41    46    42     0     0     0     0   877  1312
    0    41    46    42     0     0     0     0   877  1312
    0    41    46    42     0     0     0     0   877  1312
    0    41    47    42     0     0     0     0   877  1312
    0    41    47    42     0     0     0     0   877  1312
    0    41    46    42     0     0     0     0   877  1312
    0    41    47    42     0     0     0     0   877  1312
    0    41    47    42     0     0     0     0   877  1312
    0    41    47    42     0     0     0     0   877  1312
    0    41    47    42     0     0     0     0   877  1312
# gpu   pwr gtemp mtemp    sm   mem   enc   dec  mclk  pclk
# Idx     W     C     C     %     %     %     %   MHz   MHz
    0    41    47    42     0     0     0     0   877  1312
    0    41    47    43     0     0     0     0   877  1312
    0    41    47    43     0     0     0     0   877  1312
    0    41    47    42     0     0     0     0   877  1312
    0    41    47    43     0     0     0     0   877  1312
    0    41    47    42     0     0     0     0   877  1312
    0    41    47    42     0     0     0     0   877  1312
    0    41    47    42     0     0     0     0   877  1312
    0    41    47    43     0     0     0     0   877  1312
    0    41    47    43     0     0     0     0   877  1312
    0    41    47    42     0     0     0     0   877  1312
    0    41    47    42     0     0     0     0   877  1312
    0    41    47    42     0     0     0     0   877  1312
    0    41    47    42     0     0     0     0   877  1312
    0    41    47    42     0     0     0     0   877  1312
    0    41    47    42     0     0     0     0   877  1312
    0    41    47    42     0     0     0     0   877  1312
    0    41    47    43     0     0     0     0   877  1312
    0    41    47    42     0     0     0     0   877  1312
    0    41    47    43     0     0     0     0   877  1312
    0    41    47    43     0     0     0     0   877  1312
    0    41    47    43     0     0     0     0   877  1312
    0    41    47    42     0     0     0     0   877  1312
    0    41    47    43     0     0     0     0   877  1312
    0    41    47    43     0     0     0     0   877  1312
    0    41    47    43     0     0     0     0   877  1312
    0    41    47    43     0     0     0     0   877  1312
    0    41    47    43     0     0     0     0   877  1312
    0    41    47    43     0     0     0     0   877  1312
    0    41    47    43     0     0     0     0   877  1312
    0    41    47    43     0     0     0     0   877  1312
    0    41    47    43     0     0     0     0   877  1312
    0    41    47    43     0     0     0     0   877  1312
    0    41    47    43     0     0     0     0   877  1312
    0    41    47    43     0     0     0     0   877  1312
    0    41    47    43     0     0     0     0   877  1312
    0    41    47    43     0     0     0     0   877  1312
    0    41    47    43     0     0     0     0   877  1312
    0    41    47    43     0     0     0     0   877  1312
    0    41    47    43     0     0     0     0   877  1312
    0    41    47    43     0     0     0     0   877  1312
    0    41    47    43     0     0     0     0   877  1312
    0    41    47    43     0     0     0     0   877  1312
    0    41    47    43     0     0     0     0   877  1312
# gpu   pwr gtemp mtemp    sm   mem   enc   dec  mclk  pclk
# Idx     W     C     C     %     %     %     %   MHz   MHz
    0    41    47    43     0     0     0     0   877  1312
    0    41    47    43     0     0     0     0   877  1312
    0    41    47    43     0     0     0     0   877  1312
    0    41    47    43     0     0     0     0   877  1312
    0    41    47    43     0     0     0     0   877  1312
    0    41    47    43     0     0     0     0   877  1312
    0    52    51    46    11     6     0     0   877  1470
    0    47    51    46    29    11     0     0   877  1432
    0    48    52    48    42    14     0     0   877  1447
    0   290    52    47    13     6     0     0   877  1515
    0   246    56    48    29    11     0     0   877  1470
    0   133    56    48    53    18     0     0   877  1515
    0    55    55    49    59    20     0     0   877  1507
    0    53    54    48    58    20     0     0   877  1522
    0    53    53    47    45    14     0     0   877  1530
    0   162    53    47    18     5     0     0   877  1492
    0   345    58    49    14     6     0     0   877  1447
    0   211    58    49    34    13     0     0   877  1492
    0    62    56    49    55    18     0     0   877  1462
    0    54    54    49    59    21     0     0   877  1515
    0    52    54    48    54    17     0     0   877  1522
    0    52    55    50    59    20     0     0   877  1522
    0    53    54    49    46    14     0     0   877  1530
    0    50    54    50    30     8     0     0   877  1455
    0   172    54    48    11     4     0     0   877  1485
    0   325    58    50    16     7     0     0   877  1500
    0   206    59    51    33    12     0     0   877  1470
    0    60    57    51    52    17     0     0   877  1462
    0    56    56    52    57    20     0     0   877  1522
    0   278    58    51     9     6     0     0   877  1440
    0   175    60    51    30    11     0     0   877  1432
    0    67    58    52    46    15     0     0   877  1500
    0    56    57    52    58    20     0     0   877  1522
    0    55    56    51    58    20     0     0   877  1522
    0   136    55    50    34    10     0     0   877  1470
    0   325    59    51    13     5     0     0   877  1477
    0   237    60    51    25    10     0     0   877  1455
    0    79    59    52    44    14     0     0   877  1492
    0    57    57    52    55    19     0     0   877  1522
    0    55    56    50    58    20     0     0   877  1522
    0    55    56    51    58    20     0     0   877  1522
    0   148    55    50    35    10     0     0   877  1432
    0   331    59    51    15     5     0     0   877  1492
    0   217    60    52    17     7     0     0   877  1432
# gpu   pwr gtemp mtemp    sm   mem   enc   dec  mclk  pclk
# Idx     W     C     C     %     %     %     %   MHz   MHz
    0    75    59    52    37    13     0     0   877  1470
    0    56    57    52    57    20     0     0   877  1515
    0    54    56    51    58    20     0     0   877  1515
    0    55    55    52    55    18     0     0   877  1522
    0   271    56    51    34    10     0     0   877  1507
    0   232    59    52    13     5     0     0   877  1417
    0   109    60    52    19     8     0     0   877  1470
    0    55    58    52    36    13     0     0   877  1440
    0    55    57    51    53    17     0     0   877  1507
    0   259    60    52    21     6     0     0   877  1417
    0    88    61    52    13     6     0     0   877  1440
    0    55    57    52    32    12     0     0   877  1507
    0    53    56    52    53    17     0     0   877  1477
    0   104    56    50    57    20     0     0   877  1522
    0   354    61    53    58    19     0     0   877  1477
    0    66    60    53    33    10     0     0   877  1447
    0    54    57    53    14     7     0     0   877  1477
    0    51    57    52    36    10     0     0   877  1440
    0    54    56    51    44    14     0     0   877  1492
    0   282    57    52    57    20     0     0   877  1522
    0   246    61    53    40    14     0     0   877  1440
    0   224    61    53    54    17     0     0   877  1455
    0    56    58    53    59    21     0     0   877  1515
    0    55    58    53    58    20     0     0   877  1522
    0    51    57    53    38    11     0     0   877  1455
    0    91    57    51    21     6     0     0   877  1470
    0   309    60    53    17     7     0     0   877  1462
    0   280    61    54    31    12     0     0   877  1455
    0   123    62    54    46    15     0     0   877  1492
    0    60    60    54    58    20     0     0   877  1492
    0    56    58    53    58    20     0     0   877  1515
    0    56    58    52    59    20     0     0   877  1522
    0    51    56    51     0     0     0     0   877  1455
    0    50    55    50     0     0     0     0   877  1455
    0    50    54    50     0     0     0     0   877  1455
    0    43    54    50     0     0     0     0   877  1312
    0    43    54    50     0     0     0     0   877  1312
    0    43    53    49     0     0     0     0   877  1312
    0    43    53    49     0     0     0     0   877  1312
    0    43    53    49     0     0     0     0   877  1312
    0    51    54    49     0     0     0     0   877  1477
    0    51    54    49     0     0     0     0   877  1477
    0    51    54    49     0     0     0     0   877  1477
    0    51    54    49     0     0     0     0   877  1477
# gpu   pwr gtemp mtemp    sm   mem   enc   dec  mclk  pclk
# Idx     W     C     C     %     %     %     %   MHz   MHz
    0    51    54    49     0     0     0     0   877  1477
    0    51    54    49     0     0     0     0   877  1477
    0    51    54    49     0     0     0     0   877  1477
    0    51    54    49     0     0     0     0   877  1477
    0    51    54    49     0     0     0     0   877  1477
    0    51    54    49     0     0     0     0   877  1477
    0    51    54    49     0     0     0     0   877  1477
    0    51    53    49     0     0     0     0   877  1477
    0    51    54    49     0     0     0     0   877  1477
    0    51    53    49     0     0     0     0   877  1477
    0    51    53    49     0     0     0     0   877  1477
    0    51    53    49     0     0     0     0   877  1477
    0    51    53    49     0     0     0     0   877  1477
    0    51    53    49     0     0     0     0   877  1477
    0    51    53    49     0     0     0     0   877  1477
    0    51    54    49     0     0     0     0   877  1477
    0    51    53    49     0     0     0     0   877  1477
    0    51    53    49     0     0     0     0   877  1477
    0    51    53    49     0     0     0     0   877  1477
    0    51    53    49     0     0     0     0   877  1477
    0    51    53    49     0     0     0     0   877  1477
    0    51    53    49     0     0     0     0   877  1477
    0    51    53    49     0     0     0     0   877  1477
    0    51    53    49     0     0     0     0   877  1477
    0    51    53    49     0     0     0     0   877  1477
    0    51    53    49     0     0     0     0   877  1477
    0    51    53    49     0     0     0     0   877  1477
    0    51    53    49     0     0     0     0   877  1477
    0    51    53    49     0     0     0     0   877  1477
    0    51    53    49     0     0     0     0   877  1477
    0    51    53    49     0     0     0     0   877  1477
    0    51    53    49     0     0     0     0   877  1477
    0    51    53    49     0     0     0     0   877  1477
    0    51    53    49     0     0     0     0   877  1477
    0    51    53    49     0     0     0     0   877  1477
    0    51    53    49     0     0     0     0   877  1477
    0    28    52    49     0     0     0     0   877   330
    0    28    51    48     0     0     0     0   877   330
    0    28    51    48     0     0     0     0   877   135
    0    28    51    48     0     0     0     0   877   135
    0    27    51    48     0     0     0     0   877   135
    
